Opening_Inventory,Deliveries,Forecast_Consumption,Projected_Closing_Inventory
18503.43,33.46,0.0,18536.89
602.13,27.8,50.00629999999998,579.9236999999999
85.06,0.0,34.72619999999999,50.33380000000001
0.0,18.67,15.083300000000001,3.5867000000000004
3.77,18.2,21.8198,0.1501999999999981
679.98,12.74,59.13709999999999,633.5829
9.88,26.58,36.07360000000003,0.38639999999997343
0.0,38.04,30.529899999999994,7.510100000000005
837.92,35.78,10.2481,863.4518999999999
21.71,27.93,41.356399999999965,8.283600000000035
18649.4,19.75,10.002500000000001,18659.147500000003
18100.09,24.6,13.269599999999986,18111.4204
18203.71,15.98,5.809799999999998,18213.8802
18521.13,12.85,0.0,18533.98
5.31,32.72,38.445899999999995,-0.4158999999999935
17857.06,45.35,7.840600000000004,17894.5694
16.37,19.76,31.831199999999985,4.298800000000018
0.0,33.62,26.758299999999977,6.86170000000002
0.0,41.87,41.86260000000003,0.007399999999968543
1.5,35.08,29.02300000000001,7.556999999999988
18582.11,29.21,10.810799999999979,18600.5092
11.13,46.63,43.99600000000003,13.763999999999974
633.19,33.6,0.0,666.7900000000001
18533.98,46.73,16.109599999999972,18564.6004
50.13,24.61,45.6431,29.096900000000012
8.27,38.76,47.30200000000001,-0.27200000000000557
7.61,24.52,26.04499999999998,6.085000000000022
17541.75,32.35,4.1183,17569.9817
863.45,26.78,51.06639999999999,839.1636000000001
18111.42,24.35,15.965600000000016,18119.804399999997
0.0,10.41,8.315000000000001,2.094999999999999
0.0,15.41,13.1699,2.2401
303.95,47.75,0.0,351.7
7.32,31.44,29.731899999999992,9.028100000000013
6.72,23.53,30.356200000000026,-0.10620000000002605
0.0,44.11,26.6272,17.4828
18600.51,22.64,13.47040000000002,18609.6796
0.0,35.08,35.090899999999976,-0.01089999999997815
3.93,16.94,16.19419999999999,4.6758000000000095
18536.89,18.42,11.040899999999992,18544.269099999998
4.38,26.12,30.62500000000002,-0.12500000000002132
13.69,35.11,34.80309999999999,13.996900000000004
17894.82,37.51,11.710600000000015,17920.6194
18614.34,25.19,15.078999999999983,18624.450999999997
3.74,28.17,31.898900000000005,0.011099999999999
69.15,14.86,0.0,84.01
18659.15,44.36,7.84670000000001,18695.663300000004
37.48,16.76,0.0,54.239999999999995
18213.88,36.62,5.740300000000006,18244.7597
0.0,36.95,36.9477,0.002300000000005298
579.75,34.05,54.91209999999998,558.8879
0.0,24.99,19.96120000000001,5.02879999999999
29.11,47.83,27.912099999999988,49.02790000000001
18609.68,20.87,11.253500000000008,18619.2965
4.18,11.44,14.044500000000006,1.5754999999999928
17569.98,38.78,13.902200000000015,17594.857799999998
0.0,36.15,28.896000000000004,7.253999999999994
839.26,10.73,10.059799999999974,839.9302
84.01,42.44,32.83989999999997,93.61010000000003
17.52,46.95,29.201499999999996,35.2685
3.08,19.17,17.9686,4.281400000000001
18119.81,24.73,10.425099999999995,18134.1149
0.0,47.99,48.00029999999995,-0.010299999999951126
17920.62,42.25,14.330099999999991,17948.5399
18564.6,14.06,17.7513,18560.9087
666.79,32.08,42.14150000000001,656.7284999999999
13.62,41.82,38.373100000000015,17.066899999999983
18544.27,26.19,5.712400000000002,18564.7476
54.24,34.07,30.106499999999986,58.20350000000002
6.42,12.9,16.4903,2.829699999999999
7.75,14.05,22.00229999999999,-0.20229999999999038
18695.67,30.41,6.8893999999999895,18719.190599999998
0.0,13.57,11.008299999999997,2.5617000000000036
18244.76,34.22,8.850300000000013,18270.1297
2.08,25.51,21.709499999999995,5.8805000000000085
0.0,46.91,33.5663,13.343699999999998
559.06,17.14,49.08029999999998,527.1197
18624.44,22.71,14.040899999999988,18633.109099999998
4.99,47.76,41.543499999999995,11.206500000000005
0.0,39.14,39.150299999999994,-0.010299999999993759
351.7,32.53,16.258899999999993,367.97110000000004
0.0,15.07,0.0,15.07
5.52,15.11,0.0,20.63
3.87,43.09,0.0,46.96
10.55,38.15,45.76970000000002,2.9302999999999813
3.12,44.55,47.800499999999985,-0.13049999999999073
18560.91,26.35,14.289999999999985,18572.969999999998
4.45,12.92,14.232799999999997,3.1372000000000035
533.47,49.83,30.940999999999978,552.359
0.0,45.57,41.36420000000001,4.205799999999989
17594.85,25.22,15.333399999999981,17604.7366
18619.31,45.31,15.378200000000014,18649.241800000003
48.85,43.02,49.58260000000001,42.28739999999999
18134.12,44.33,9.221400000000012,18169.228600000002
18270.13,49.67,12.876500000000005,18306.9235
17948.54,14.16,17.29879999999997,17945.4012
18633.1,37.67,6.314500000000004,18664.455499999996
16.92,42.18,0.0,59.1
13.09,17.92,0.0,31.01
656.35,31.93,0.0,688.28
18564.74,27.01,8.2472,18583.5028
7.23,47.12,42.27320000000003,12.076799999999963
367.97,33.78,33.41289999999998,368.3371
58.14,0.0,41.8535,16.286500000000004
2.71,14.23,17.2652,-0.3251999999999988
0.0,37.23,0.0,37.23
35.3,18.01,32.06219999999999,21.247800000000012
839.93,18.54,39.48519999999999,818.9848
18719.19,27.1,13.759499999999994,18732.530499999997
93.6,23.66,39.97029999999998,77.28970000000001
0.0,25.73,25.74920000000001,-0.019200000000008544
15.07,45.19,30.992899999999995,29.267100000000003
28.69,29.65,47.79460000000004,10.545399999999965
18583.5,12.97,11.365999999999996,18585.104
42.28,39.98,61.75510000000001,20.504899999999978
18306.92,45.25,15.238500000000009,18336.9315
4.21,10.15,14.006000000000013,0.35399999999998677
18664.43,27.89,14.0087,18678.3113
37.23,41.04,30.991399999999985,47.27860000000001
688.28,30.62,0.0,718.9
18169.22,17.16,10.056099999999997,18176.3239
21.25,34.32,37.94439999999998,17.62560000000002
20.63,18.54,31.780099999999997,7.389900000000004
552.36,47.13,24.06829999999999,575.4217
17945.4,41.93,4.9063,17982.423700000003
17604.73,41.06,7.909599999999996,17637.880400000002
77.12,42.2,53.73779999999998,65.58220000000003
0.0,47.97,0.0,47.97
46.96,32.14,51.588900000000024,27.51109999999997
368.34,40.3,33.64479999999997,374.9952
18572.97,14.6,10.696500000000015,18576.8735
31.01,25.62,45.971299999999964,10.658700000000039
0.0,27.66,22.12080000000001,5.53919999999999
818.88,18.53,38.7605,798.6495
16.24,19.63,0.0,35.87
3.43,30.86,34.272300000000016,0.017699999999983618
18732.53,33.31,19.063299999999995,18746.7767
3.47,12.12,15.449199999999989,0.14080000000001114
12.08,39.2,38.144,13.136000000000003
18649.24,41.06,4.969400000000009,18685.3306
59.1,40.95,34.92399999999999,65.12600000000002
0.0,17.11,17.11839999999998,-0.008399999999980423
65.12,19.77,59.82899999999998,25.06100000000002
10.66,44.46,39.952600000000004,15.1674
18585.1,30.26,14.45990000000002,18600.900099999995
47.97,25.21,48.957999999999956,24.22200000000005
17637.87,31.88,13.239300000000007,17656.5107
27.5,44.57,43.657299999999985,28.412700000000008
18176.32,20.96,14.296399999999975,18182.9836
718.9,34.24,42.963699999999974,710.1763
7.83,30.48,30.245499999999996,8.064500000000006
0.0,44.08,44.08549999999997,-0.005499999999969418
65.58,48.6,47.02200000000004,67.15799999999996
18336.93,36.67,12.061399999999983,18361.5386
798.51,0.0,33.80339999999999,764.7066
12.04,13.94,23.02839999999999,2.951600000000006
575.43,19.44,0.0,594.87
10.55,36.09,0.0,46.64
18576.87,41.17,12.86899999999998,18605.171
35.87,46.94,14.958300000000024,67.85169999999998
374.92,0.0,53.05339999999998,321.86660000000006
47.27,14.59,56.94569999999997,4.914300000000033
18746.85,30.32,12.120399999999993,18765.0496
5.53,37.17,42.27859999999996,0.4214000000000411
17.62,30.13,42.637900000000016,5.112099999999984
0.0,34.86,28.108800000000002,6.751199999999997
18685.33,17.22,11.997699999999998,18690.552300000003
0.0,17.02,0.0,17.02
18678.33,37.8,15.608699999999974,18700.5213
19.78,34.89,35.082900000000016,19.587099999999985
17982.44,10.79,7.072800000000012,17986.157199999998
0.0,43.35,43.27660000000002,0.07339999999997815
19.28,19.56,26.56439999999999,12.275600000000015
18605.17,25.52,8.219900000000017,18622.4701
17656.51,16.15,5.323299999999994,17667.3367
4.68,42.75,31.69910000000001,15.730899999999991
67.87,24.45,40.88369999999999,51.43630000000002
17.02,46.67,24.254700000000003,39.4353
18765.07,24.87,6.6808,18783.2592
16.0,18.59,33.818500000000014,0.771499999999989
46.64,28.32,26.442299999999992,48.51770000000002
18700.52,17.58,8.899399999999986,18709.200600000004
320.92,19.64,43.33310000000003,297.2269
0.0,34.81,34.8085,0.0015000000000000568
7.67,45.27,43.84460000000001,9.095399999999998
763.53,49.43,24.006600000000034,788.9533999999999
5.2,45.96,40.164100000000005,10.995899999999999
67.16,11.78,24.798799999999982,54.14120000000001
0.0,14.18,14.181000000000015,-0.001000000000015433
18361.53,15.21,5.890799999999989,18370.849199999997
594.87,32.51,52.979799999999976,574.4002
0.0,14.85,14.420099999999996,0.4299000000000035
6.97,11.03,14.671800000000003,3.328199999999997
18182.98,44.22,12.724300000000001,18214.4757
4.78,49.26,0.0,54.04
709.43,13.74,30.98420000000002,692.1858
18600.9,18.42,11.254500000000007,18608.0655
25.06,26.95,51.434299999999986,0.5757000000000119
28.35,30.74,55.725299999999976,3.3647000000000276
24.22,17.72,43.8923,-1.952300000000001
17986.13,30.03,14.289199999999978,18001.8708
18690.57,34.34,9.19000000000002,18715.72
54.04,28.56,33.06580000000001,49.534199999999984
17667.34,38.09,0.0,17705.43
0.0,10.64,10.664299999999994,-0.024299999999993105
18370.85,24.77,10.041999999999986,18385.577999999998
1.0,24.16,19.862700000000007,5.297299999999993
0.0,11.6,11.6018,-0.001800000000001134
0.02,21.35,17.125699999999995,4.244300000000006
9.07,24.92,26.465199999999985,7.524800000000017
10.77,0.0,15.072099999999987,-4.302099999999987
18608.08,49.19,11.1292,18646.1408
691.84,27.66,17.30049999999997,702.1995000000001
574.41,19.98,37.8113,556.5787
18001.87,12.33,5.038400000000005,18009.1616
39.38,27.93,50.00410000000001,17.305899999999994
48.54,25.78,21.31909999999998,53.000900000000016
11.07,15.19,22.524800000000006,3.735199999999992
18715.72,27.19,7.538199999999994,18735.3718
0.0,40.36,32.35829999999999,8.001700000000007
18622.47,28.45,14.964700000000018,18635.9553
15.73,48.13,37.04229999999999,26.81770000000001
18783.27,23.86,17.369399999999956,18789.7606
54.53,23.67,31.486599999999996,46.71340000000001
788.79,16.57,0.0,805.36
0.12,26.16,26.163400000000024,0.11659999999997694
297.21,16.79,0.0,314.0
18214.45,45.81,12.02989999999998,18248.2301
3.6,40.73,0.0,44.33
51.41,23.79,32.16839999999997,43.03160000000002
0.0,37.1,29.698900000000013,7.401099999999989
18709.2,40.1,8.312199999999992,18740.9878
556.57,18.51,0.0,575.08
18635.96,15.55,10.219800000000019,18641.2902
18248.23,43.61,18.059999999999963,18273.78
52.98,26.46,0.0,79.44
18009.16,35.61,0.0,18044.77
46.71,12.89,0.0,59.6
0.0,20.03,16.14339999999999,3.886600000000012
17.3,19.43,36.390299999999996,0.33970000000000766
7.42,16.9,19.618999999999993,4.701000000000008
5.25,17.76,22.715800000000016,0.2941999999999858
44.33,25.96,37.84279999999999,32.4472
18735.35,40.53,9.550999999999997,18766.328999999998
314.0,37.28,10.20610000000001,341.0739
702.2,43.78,0.0,745.98
18740.99,36.34,9.227800000000013,18768.1022
0.0,13.94,11.2083,2.7317
18385.58,13.42,6.44000000000001,18392.56
18789.76,14.21,17.591099999999972,18786.378899999996
43.02,39.79,0.0,82.81
49.48,13.08,0.0,62.559999999999995
0.0,33.0,24.533500000000018,8.466499999999982
4.27,27.63,25.859400000000015,6.0405999999999835
18646.13,10.7,10.69580000000001,18646.1342
8.07,27.75,30.11360000000002,5.706399999999981
26.78,27.39,43.009799999999984,11.160200000000017
805.36,0.0,44.48569999999998,760.8743000000001
5.04,10.74,14.062200000000011,1.7177999999999898
17705.43,47.12,6.400799999999991,17746.1492
0.0,34.71,27.654699999999988,7.055300000000013
6.8,30.18,29.87869999999998,7.101300000000016
10.84,47.29,53.5705,4.559499999999993
18392.56,38.67,16.480000000000015,18414.75
32.45,28.15,53.500700000000016,7.099299999999985
575.08,20.65,39.20469999999999,556.5253
79.44,37.84,64.11379999999994,53.16620000000006
82.81,0.0,44.87449999999999,37.93550000000001
18768.11,37.47,10.45870000000002,18795.121300000003
3.15,12.89,13.624200000000004,2.4157999999999955
760.64,38.63,48.110700000000016,751.1592999999999
7.4,13.03,20.052700000000016,0.377299999999984
8.82,12.75,21.375500000000002,0.1944999999999979
18786.38,31.75,19.689400000000035,18798.4406
18766.33,22.09,11.1764,18777.2436
4.01,20.64,24.502999999999993,0.14700000000000557
341.08,16.02,41.9618,315.1382
6.94,10.31,0.0,17.25
62.56,47.17,54.87019999999994,54.859800000000064
18641.29,12.82,4.954799999999999,18649.1552
17746.15,43.83,5.899799999999988,17784.080200000004
2.78,38.21,0.0,40.99
745.98,10.75,17.21020000000002,739.5198
18044.77,30.54,4.6875000000000036,18070.6225
4.19,36.72,33.438299999999984,7.471700000000013
18646.13,38.92,14.958800000000018,18670.0912
4.87,11.43,13.950500000000003,2.3494999999999973
6.38,34.84,40.8648,0.3552000000000035
0.0,48.41,38.30359999999999,10.106400000000008
18273.78,35.21,11.225700000000012,18297.7643
59.6,31.46,39.66559999999997,51.39440000000003
0.0,30.3,24.356300000000015,5.9436999999999856
9.68,32.51,0.0,42.19
18670.11,16.1,0.0,18686.21
0.0,10.97,10.889800000000013,0.08019999999998717
54.87,39.01,43.9261,49.9539
18070.64,31.37,7.241500000000003,18094.7685
53.18,0.0,24.90469999999998,28.27530000000002
18777.23,44.45,18.189500000000024,18803.4905
18297.76,29.57,7.013199999999991,18320.316799999997
17.25,38.47,0.0,55.72
18649.17,13.85,8.978700000000012,18654.041299999997
17784.08,43.62,6.739900000000006,17820.9601
556.53,15.2,0.0,571.73
8.18,44.94,43.50019999999995,9.619800000000048
4.94,26.66,25.0154,6.584600000000002
37.15,28.81,10.20130000000002,55.758699999999976
0.0,25.95,25.966800000000003,-0.01680000000000348
0.0,48.63,38.3949,10.235100000000003
51.36,48.49,47.746200000000016,52.10379999999998
6.06,24.22,24.22240000000001,6.0575999999999866
18798.44,43.52,9.15439999999999,18832.8056
0.0,45.2,36.24749999999999,8.952500000000015
739.52,15.74,30.222399999999983,725.0376
3.21,14.53,17.868800000000007,-0.1288000000000089
18414.75,35.02,8.688200000000005,18441.0818
314.84,18.45,0.0,333.28999999999996
751.15,20.91,15.071799999999989,756.9882
3.26,43.27,37.25629999999998,9.27370000000002
40.99,22.53,0.0,63.52
7.06,10.59,0.0,17.65
18795.12,40.69,0.0,18835.809999999998
9.63,48.49,42.52449999999998,15.595500000000023
6.06,14.98,16.6631,4.376899999999999
18094.78,12.05,6.490800000000004,18100.3392
756.98,22.36,0.0,779.34
18686.21,40.12,13.768999999999988,18712.560999999998
17820.96,26.94,11.791199999999982,17836.108799999998
17.65,14.26,31.774699999999992,0.13530000000000442
9.73,13.97,23.559599999999996,0.14040000000000674
571.73,46.53,29.870299999999965,588.3897000000001
6.32,13.45,19.69459999999999,0.07540000000000902
49.96,12.04,47.91240000000002,14.08759999999998
18832.8,38.69,13.61869999999998,18857.8713
18654.04,24.87,8.785599999999983,18670.1244
18320.33,36.77,14.606699999999998,18342.493300000002
333.29,31.33,21.737999999999996,342.882
0.0,42.09,0.0,42.09
9.31,43.23,32.52190000000002,20.018099999999983
18835.81,16.95,7.27039999999999,18845.4896
0.0,10.11,0.0,10.11
55.72,32.09,18.671299999999984,69.13870000000001
51.46,34.89,30.939800000000034,55.41019999999996
725.02,24.02,27.085799999999963,721.9542
55.76,22.01,0.0,77.77
63.52,19.88,35.02130000000002,48.37869999999999
0.0,47.43,29.916800000000027,17.513199999999973
27.89,49.63,40.117700000000035,37.402299999999975
18803.47,47.77,9.350600000000007,18841.8894
9.04,21.55,24.399000000000004,6.190999999999995
18441.08,28.71,13.620599999999982,18456.169400000002
42.19,37.61,43.474899999999934,36.32510000000006
17836.11,15.31,19.468700000000023,17831.9513
42.09,27.43,43.83809999999998,25.681900000000027
55.41,15.3,35.123799999999996,35.5862
18100.34,42.33,13.920100000000007,18128.749900000003
12.53,46.53,34.4084,24.651600000000002
0.0,22.02,22.009300000000003,0.010699999999996379
18456.17,33.95,8.619500000000006,18481.5005
0.0,43.2,42.91639999999998,0.28360000000002117
77.77,26.37,41.188299999999984,62.95170000000002
779.34,32.11,10.27729999999999,801.1727000000001
18712.56,48.61,0.0,18761.170000000002
36.32,27.71,53.358799999999974,10.671200000000027
48.23,42.25,41.21460000000001,49.26539999999998
18857.87,45.33,17.298299999999973,18885.901700000002
10.11,22.89,32.53240000000001,0.46759999999999025
68.92,49.49,11.151999999999994,107.25800000000001
721.94,34.98,34.8326,722.0874000000001
36.66,11.88,42.52110000000002,6.018899999999981
18841.89,35.97,14.003599999999997,18863.8564
6.12,28.63,34.78250000000001,-0.032500000000013074
13.46,35.71,37.65850000000001,11.511499999999991
588.39,40.35,0.0,628.74
17.44,47.99,44.4915,20.938500000000005
4.21,10.45,0.0,14.66
0.0,35.86,35.88829999999998,-0.02829999999998023
18342.49,33.13,9.151299999999987,18366.4687
342.88,0.0,16.117000000000015,326.763
18670.12,25.68,17.860099999999964,18677.939899999998
20.02,19.2,39.050399999999996,0.16960000000000264
18845.49,27.77,4.029399999999996,18869.230600000003
18481.49,21.15,4.418200000000002,18498.221800000003
48.7,26.27,46.023099999999985,28.946900000000014
9.71,43.31,28.079100000000007,24.940899999999996
628.74,39.39,58.03550000000002,610.0944999999999
326.15,40.74,36.33359999999997,330.5564
107.26,24.54,32.021600000000035,99.77839999999998
62.96,32.62,0.0,95.58
14.66,13.73,28.474399999999996,-0.08439999999999515
18128.75,32.38,13.81089999999997,18147.3191
10.54,22.91,33.054300000000005,0.39569999999999794
18863.85,37.4,11.04699999999999,18890.203
24.12,40.36,42.76430000000003,21.715699999999977
18885.9,24.01,11.766099999999996,18898.1439
18366.48,47.61,4.217400000000005,18409.8726
25.7,34.88,55.17389999999998,5.406100000000016
18677.94,38.92,4.185100000000001,18712.674899999998
0.0,34.1,0.0,34.1
0.0,12.37,10.299,2.0709999999999997
11.89,30.91,34.99650000000002,7.803499999999978
0.3,48.12,32.863499999999995,15.5565
18869.23,44.09,0.0,18913.32
0.0,12.09,10.1811,1.9088999999999992
0.0,41.5,41.51050000000002,-0.010500000000021714
17831.95,13.53,9.22270000000001,17836.2573
801.17,40.25,54.34019999999999,787.0798
35.79,13.97,43.7208,6.039200000000001
0.0,33.46,33.337099999999964,0.12290000000003687
721.98,34.9,0.0,756.88
18761.17,31.85,12.771399999999987,18780.248599999995
20.22,30.85,27.708400000000005,23.361599999999996
34.1,22.06,0.0,56.16
23.35,21.67,24.75020000000001,20.269799999999993
0.16,12.55,10.47209999999999,2.2379000000000104
9.95,10.64,20.309699999999992,0.28030000000000754
28.85,33.39,44.87309999999999,17.366900000000015
2.47,13.12,13.520299999999997,2.0697000000000028
17836.28,13.49,16.450100000000024,17833.3199
18780.25,11.15,17.20130000000003,18774.1987
330.56,28.17,56.51600000000007,302.21399999999994
787.24,23.29,0.0,810.53
0.0,46.01,32.91059999999999,13.09940000000001
18498.22,33.06,12.829299999999998,18518.4507
18913.32,14.34,13.332799999999988,18914.3272
610.11,19.55,26.683900000000012,602.9761
24.92,49.71,0.0,74.63
21.68,17.05,38.2177,0.5123000000000033
756.88,16.32,0.0,773.2
15.66,39.33,24.707399999999996,30.2826
2.42,14.24,14.245999999999988,2.414000000000012
0.0,14.25,11.449299999999996,2.8007000000000044
95.58,31.75,66.54500000000002,60.78499999999998
99.78,47.07,34.4582,112.39179999999999
7.61,43.43,40.093299999999985,10.946700000000014
18147.32,13.59,17.781899999999982,18143.128099999998
5.24,13.87,18.411400000000004,0.6985999999999954
18890.21,31.27,15.649200000000022,18905.8308
18409.87,30.95,12.705100000000023,18428.1149
18712.67,12.6,16.508999999999993,18708.761
0.0,29.41,25.53380000000002,3.8761999999999794
18898.15,46.11,5.428000000000001,18938.832000000002
60.36,40.25,28.3323,72.2777
810.53,31.09,66.37410000000001,775.2459
18914.33,27.73,14.738800000000005,18927.321200000002
30.21,36.2,32.96469999999998,33.44530000000002
18905.83,19.01,18.770499999999984,18906.0695
18774.2,23.18,6.460100000000001,18790.9199
17.07,26.2,33.51220000000003,9.757799999999968
302.17,18.86,61.04200000000001,259.988
18143.13,25.02,6.123400000000003,18162.0266
773.2,16.21,37.13849999999999,752.2715000000001
20.21,37.76,37.118899999999954,20.851100000000045
56.16,16.88,40.250300000000045,32.78969999999995
0.0,17.95,17.960100000000022,-0.010100000000022646
2.54,20.87,23.65150000000002,-0.2415000000000198
602.96,42.81,34.4525,611.3175
18938.83,10.19,11.519099999999987,18937.5009
18518.45,22.39,19.107699999999962,18521.7323
0.0,10.51,10.507399999999995,0.0026000000000045986
74.63,34.28,0.0,108.91
0.0,32.56,30.050400000000014,2.5095999999999883
0.0,44.95,29.811,15.139000000000003
17833.32,10.02,7.967400000000014,17835.3726
3.33,10.45,13.276300000000013,0.503699999999986
18708.76,20.38,15.188300000000025,18713.951699999998
14.4,28.21,29.57900000000003,13.03099999999997
112.34,34.77,43.021600000000035,104.08839999999998
13.04,47.17,26.166299999999982,34.043700000000015
3.12,34.18,36.80109999999998,0.4989000000000203
18428.13,49.0,14.320799999999988,18462.8092
2.85,30.45,32.81150000000001,0.4884999999999877
104.09,36.8,12.537499999999989,128.3525
15.29,21.57,0.0,36.86
2.76,18.73,17.8271,3.6629000000000005
18937.5,27.08,7.459600000000006,18957.120400000003
18927.33,17.45,10.559200000000002,18934.220800000003
259.99,37.42,34.77079999999998,262.6392000000001
0.0,20.88,20.899000000000033,-0.01900000000003388
31.47,44.73,32.033199999999965,44.16680000000002
752.24,49.24,53.53850000000001,747.9415
72.28,36.97,36.89419999999998,72.35580000000002
13.01,19.95,33.73680000000004,-0.776800000000037
775.21,38.97,24.117200000000008,790.0628
611.27,0.0,0.0,611.27
108.91,0.0,0.0,108.91
0.0,27.87,27.8865,-0.016500000000000625
0.0,18.44,15.065799999999994,3.374200000000007
8.65,10.1,0.0,18.75
18906.07,37.39,18.229800000000015,18925.230199999998
18790.92,46.15,19.730400000000014,18817.3396
0.0,36.54,29.481600000000018,7.058399999999981
18713.95,27.46,6.683199999999997,18734.7268
18162.03,36.79,6.844900000000007,18191.9751
2.38,19.16,16.684900000000006,4.855099999999993
17835.39,11.45,14.14820000000001,17832.6918
33.66,42.36,0.0,76.02
33.4,27.95,47.36289999999996,13.987100000000034
0.0,12.85,12.85309999999999,-0.003099999999990999
18521.73,13.15,12.19090000000002,18522.6891
18462.82,19.02,11.633600000000001,18470.2064
20.85,14.04,29.34839999999999,5.54160000000001
18934.22,15.49,10.138700000000007,18939.571300000003
128.35,38.94,15.127099999999993,152.1629
4.31,17.23,19.002100000000002,2.537899999999997
18191.99,32.66,6.4577,18218.192300000002
36.86,42.59,26.563899999999993,52.88610000000001
72.3,41.16,19.199399999999976,94.26060000000001
18470.2,17.76,17.19000000000004,18470.77
4.3,46.52,0.0,50.82
747.93,41.74,39.289200000000015,750.3807999999999
0.0,16.9,13.5022,3.3977999999999984
0.0,19.46,19.455100000000026,0.004899999999974369
43.82,12.39,52.060599999999994,4.149400000000007
0.0,28.55,22.78039999999999,5.769600000000011
3.69,20.96,24.636200000000002,0.013799999999999812
7.31,10.5,16.724500000000006,1.0854999999999926
18734.74,31.37,7.259799999999995,18758.8502
18817.34,11.03,5.859699999999993,18822.510299999998
76.02,21.7,38.74050000000002,58.97949999999998
6.98,24.22,0.0,31.2
0.0,12.82,12.868299999999985,-0.04829999999998513
18925.23,30.25,9.383499999999994,18946.0965
790.11,18.79,0.0,808.9
13.98,43.03,42.82120000000002,14.188799999999986
18957.12,39.81,10.365800000000009,18986.5642
17832.69,35.11,15.975100000000019,17851.8249
18522.69,38.88,15.780299999999981,18545.7897
108.91,16.69,22.053199999999997,103.54679999999999
611.27,42.1,30.540000000000017,622.83
18.75,24.43,43.41880000000001,-0.2388000000000119
262.48,47.98,0.0,310.46000000000004
0.0,21.6,21.602899999999988,-0.002899999999986136
18470.77,33.37,5.485000000000002,18498.655
5.71,16.68,18.254799999999996,4.135200000000005
18946.1,33.06,18.060199999999963,18961.0998
622.83,31.9,0.0,654.73
152.17,13.65,14.574599999999986,151.24540000000002
18822.51,37.03,8.069600000000003,18851.4704
0.0,37.55,37.53939999999998,0.010600000000017928
31.2,30.29,32.51280000000003,28.977199999999968
3.17,47.35,39.734000000000016,10.785999999999987
808.9,29.26,13.630199999999995,824.5298
52.91,31.17,32.522400000000005,51.557599999999994
750.19,0.0,38.97539999999998,711.2146
3.38,35.69,39.229699999999966,-0.15969999999996531
18939.49,34.26,4.3203000000000005,18969.4297
17851.82,22.23,9.358700000000006,17864.6913
18986.55,43.41,15.53859999999998,19014.4214
310.46,19.14,0.0,329.59999999999997
50.82,11.08,32.54720000000002,29.35279999999998
0.0,35.51,28.578100000000003,6.931899999999995
58.97,40.6,40.55050000000001,59.01949999999999
13.23,28.29,41.88389999999998,-0.3638999999999868
0.0,20.39,16.33989999999999,4.050100000000011
94.12,16.12,54.546399999999984,55.693600000000025
103.4,32.82,27.6905,108.5295
0.0,21.04,16.992199999999997,4.047800000000002
18758.85,14.64,10.631099999999998,18762.8589
0.0,35.06,0.0,35.06
18218.19,40.41,4.443799999999997,18254.156199999998
18545.79,49.08,12.57729999999999,18582.2927
329.6,45.28,45.28140000000002,329.5986
18582.29,46.68,8.060299999999982,18620.9097
51.4,43.28,35.84609999999999,58.833900000000014
151.23,49.72,48.63160000000003,152.31839999999997
10.1,47.62,56.922399999999996,0.7976000000000028
4.21,33.45,35.437399999999975,2.2226000000000283
0.0,31.51,25.2042,6.305800000000001
0.0,49.95,30.569399999999995,19.38060000000001
35.06,46.48,37.28499999999999,44.255
654.73,17.29,59.04020000000002,612.9798
18762.86,10.63,6.313499999999996,18767.1765
4.48,22.58,26.95240000000001,0.10759999999998726
18498.66,23.74,5.1591000000000005,18517.2409
18851.46,37.57,0.0,18889.03
58.89,13.1,26.817699999999977,45.17230000000002
0.0,22.02,17.645500000000006,4.374499999999994
108.53,0.0,0.0,108.53
55.59,32.13,39.77669999999997,47.94330000000003
18969.43,34.77,7.013199999999992,18997.1868
19014.42,39.95,9.619800000000003,19044.7502
4.08,35.61,34.876799999999996,4.813200000000002
29.12,43.3,0.0,72.42
7.1,23.75,24.493900000000007,6.356099999999994
28.98,27.77,54.806999999999995,1.943000000000005
822.63,13.78,0.0,836.41
18254.16,42.19,7.530299999999982,18288.8197
0.0,31.46,25.348300000000012,6.111699999999988
17864.69,16.72,12.908500000000009,17868.5015
710.77,20.16,45.09470000000002,685.8353
18961.1,17.53,18.480600000000017,18960.1494
48.06,12.92,21.206200000000017,39.77379999999999
18288.82,25.94,17.341499999999975,18297.4185
18889.03,27.9,8.819700000000017,18908.1103
4.41,17.46,16.808000000000003,5.061999999999998
18767.19,23.12,5.833399999999997,18784.476599999998
6.3,24.36,24.83390000000002,5.826099999999979
44.41,44.74,34.65430000000003,54.49569999999998
152.42,37.47,51.41849999999997,138.47150000000002
72.42,27.28,0.0,99.7
6.29,27.2,27.937999999999988,5.552000000000014
6.09,36.68,32.830900000000014,9.939099999999982
6.17,39.64,45.35400000000001,0.45599999999998886
18517.24,18.66,12.13060000000001,18523.7694
18620.91,47.68,4.570899999999999,18664.0191
19044.75,42.05,7.250400000000003,19079.5496
1.28,48.22,38.463699999999996,11.036300000000004
19.43,37.5,0.0,56.93
17868.5,28.42,14.643900000000013,17882.2761
44.21,21.38,58.518300000000046,7.071699999999957
18960.15,19.08,15.166700000000018,18964.0633
2.92,28.21,25.486800000000013,5.64319999999999
329.6,25.53,34.179599999999986,320.9504
18997.2,20.05,15.478600000000014,19001.7714
836.41,39.16,13.131800000000016,862.4381999999999
