site_id,Actual_Consumption,Predicted_RF,Forecast_Variance
SITE_009,10.99,10.988800000000008,0.0011999999999918742
SITE_012,9.53,9.534199999999988,-0.004199999999988435
SITE_003,30.36,30.19359999999996,0.16640000000003852
SITE_014,0.0,0.0,0.0
SITE_018,15.79,15.799399999999986,-0.009399999999986974
SITE_017,59.82,59.64429999999997,0.1757000000000275
SITE_010,37.22,37.28869999999999,-0.06869999999999266
SITE_007,34.58,34.987999999999985,-0.40799999999998704
SITE_002,17.8,17.79989999999997,0.00010000000003174137
SITE_021,15.63,15.649399999999998,-0.01939999999999742
SITE_011,31.2,31.144199999999973,0.05580000000002627
SITE_029,17.16,17.160100000000025,-0.00010000000002463594
SITE_008,0.0,0.0,0.0
SITE_024,39.76,39.81089999999997,-0.05089999999997019
SITE_013,62.67,62.67690000000007,-0.006900000000065631
SITE_006,27.4,27.322599999999984,0.07740000000001501
SITE_027,7.95,7.9641000000000135,-0.014100000000013324
SITE_028,34.37,34.366600000000005,0.003399999999992076
SITE_015,14.28,14.27349999999999,0.00650000000000972
SITE_025,28.59,28.43759999999997,0.1524000000000285
SITE_001,43.9,43.757099999999994,0.14290000000000447
SITE_008,26.18,26.184299999999986,-0.004299999999986426
SITE_005,43.37,43.31790000000001,0.05209999999998871
SITE_012,7.94,7.940000000000018,-1.7763568394002505e-14
SITE_004,9.25,9.235800000000006,0.014199999999993551
SITE_002,8.72,8.725100000000012,-0.005100000000011207
SITE_024,0.0,0.0,0.0
SITE_022,0.0,0.0,0.0
SITE_006,28.09,28.199900000000007,-0.10990000000000677
SITE_014,45.31,45.16000000000001,0.14999999999999147
SITE_007,0.0,0.0,0.0
SITE_009,15.58,15.580599999999983,-0.0005999999999826144
SITE_001,27.11,27.05339999999998,0.056600000000020856
SITE_027,6.8,6.802499999999998,-0.0024999999999986144
SITE_025,14.03,14.588300000000004,-0.5583000000000045
SITE_018,14.49,14.465299999999997,0.02470000000000283
SITE_028,18.0,17.9985,0.0015000000000000568
SITE_020,38.65,38.556099999999994,0.09390000000000498
SITE_026,13.45,13.451800000000018,-0.0018000000000188976
SITE_021,35.36,35.37290000000002,-0.012900000000023226
SITE_017,57.01,56.67739999999997,0.33260000000002776
SITE_010,34.02,34.025600000000054,-0.005600000000050898
SITE_003,37.36,37.3589,0.001100000000000989
SITE_019,9.16,9.158599999999993,0.0014000000000073953
SITE_030,38.07,37.9329,0.13710000000000377
SITE_029,19.05,19.04649999999997,0.003500000000030923
SITE_023,4.71,4.709200000000004,0.0007999999999963592
SITE_016,11.66,11.6437,0.016299999999999315
SITE_015,4.05,4.052600000000001,-0.002600000000001046
SITE_011,0.0,0.0,0.0
SITE_013,0.0,0.0,0.0
SITE_001,31.52,31.428500000000007,0.09149999999999281
SITE_011,25.52,25.5159,0.004100000000001103
SITE_020,51.69,51.3645,0.3254999999999981
SITE_018,39.47,39.836099999999995,-0.3660999999999959
SITE_029,6.55,6.552899999999995,-0.0028999999999950177
SITE_014,0.0,0.0,0.0
SITE_007,48.25,48.26230000000005,-0.012300000000053046
SITE_025,16.53,15.999599999999997,0.5304000000000038
SITE_013,0.0,0.0,0.0
SITE_021,35.48,35.46759999999999,0.012400000000006628
SITE_015,5.32,5.313799999999997,0.006200000000003314
SITE_017,0.0,0.0,0.0
SITE_030,37.89,37.84729999999999,0.04270000000001062
SITE_009,7.32,7.319800000000007,0.00019999999999331664
SITE_023,7.47,7.469900000000017,9.999999998289155e-05
SITE_026,28.05,27.90020000000002,0.14979999999998128
SITE_016,20.37,17.10259999999999,3.2674000000000127
SITE_005,45.07,44.75949999999996,0.3105000000000402
SITE_004,10.84,10.835899999999995,0.0041000000000046555
SITE_010,31.55,31.5895,-0.03950000000000031
SITE_019,18.29,18.288399999999978,0.00160000000002114
SITE_028,47.57,47.50280000000002,0.06719999999997839
SITE_012,17.46,17.459500000000023,0.0004999999999775184
SITE_022,45.95,42.23690000000001,3.71309999999999
SITE_027,8.29,8.291599999999987,-0.0015999999999873893
SITE_024,0.0,0.0,0.0
SITE_008,44.27,44.265900000000016,0.004099999999986892
SITE_002,5.13,5.1118000000000015,0.01819999999999844
SITE_003,36.14,36.128000000000014,0.011999999999986244
SITE_006,0.0,0.0,0.0
SITE_020,39.19,39.18339999999995,0.006600000000048567
SITE_005,32.32,32.3189,0.001100000000000989
SITE_007,41.57,41.99490000000004,-0.42490000000003647
SITE_010,59.64,59.626700000000035,0.01329999999996545
SITE_022,45.28,45.12470000000003,0.15529999999996846
SITE_028,43.83,43.37429999999999,0.4557000000000073
SITE_016,54.11,54.26689999999996,-0.15689999999995763
SITE_017,41.02,40.59670000000001,0.42329999999999046
SITE_030,34.25,34.01309999999998,0.23690000000001987
SITE_019,7.22,7.221300000000006,-0.001300000000005852
SITE_012,5.06,5.056700000000003,0.00329999999999675
SITE_006,0.0,0.0,0.0
SITE_025,20.73,20.54090000000001,0.18909999999998917
SITE_015,16.06,16.059299999999965,0.0007000000000338957
SITE_013,0.0,0.0,0.0
SITE_018,33.79,33.6451,0.1448999999999998
SITE_021,12.84,12.918000000000001,-0.07800000000000118
SITE_029,7.52,7.520599999999989,-0.0005999999999897199
SITE_024,68.24,68.23649999999994,0.0035000000000593445
SITE_008,30.51,30.510800000000035,-0.0008000000000336627
SITE_026,65.1,65.08429999999997,0.015700000000023806
SITE_004,5.89,5.85569999999999,0.03430000000000977
SITE_009,11.84,11.840499999999999,-0.0004999999999988347
SITE_003,46.68,45.92069999999999,0.7593000000000103
SITE_023,7.39,7.389099999999992,0.0009000000000076724
SITE_002,13.13,13.130100000000018,-0.00010000000001753051
SITE_014,0.0,0.0,0.0
SITE_011,51.79,51.77799999999998,0.012000000000021771
SITE_027,10.92,10.920699999999988,-0.0006999999999877105
SITE_001,31.49,32.3822,-0.892199999999999
SITE_028,32.46,32.457899999999995,0.002100000000005764
SITE_019,5.22,5.218300000000007,0.0016999999999924853
SITE_003,24.65,25.866300000000024,-1.2163000000000252
SITE_001,0.0,0.0,0.0
SITE_012,12.03,12.030399999999979,-0.00039999999997952784
SITE_029,11.69,11.682600000000006,0.007399999999993412
SITE_006,17.76,17.7989,-0.03889999999999816
SITE_024,31.94,31.94400000000003,-0.0040000000000297575
SITE_025,47.66,47.58699999999999,0.0730000000000075
SITE_023,5.49,5.489000000000005,0.0009999999999950049
SITE_015,10.43,10.436299999999996,-0.0062999999999959755
SITE_026,0.0,0.0,0.0
SITE_008,38.01,37.713400000000064,0.296599999999934
SITE_004,11.51,11.510199999999992,-0.00019999999999242846
SITE_022,34.05,33.69220000000003,0.35779999999996903
SITE_018,8.25,8.255899999999999,-0.005899999999998684
SITE_020,26.15,26.664300000000015,-0.5143000000000164
SITE_014,22.71,22.703699999999994,0.006300000000006634
SITE_002,6.7,6.693400000000001,0.006599999999998829
SITE_010,44.56,41.839199999999984,2.7208000000000183
SITE_007,35.97,35.84510000000001,0.12489999999998957
SITE_009,4.45,4.443799999999997,0.006200000000003314
SITE_013,26.02,26.01980000000001,0.00019999999998887574
SITE_005,19.07,19.45059999999999,-0.3805999999999905
SITE_027,13.91,13.908900000000012,0.0010999999999885546
SITE_011,33.96,36.054100000000005,-2.0941000000000045
SITE_017,16.21,15.996700000000008,0.21329999999999316
SITE_030,35.38,35.379600000000025,0.0003999999999777515
SITE_016,38.87,38.67320000000002,0.19679999999997477
SITE_021,0.0,0.0,0.0
SITE_007,35.21,34.36190000000002,0.848099999999981
SITE_002,9.82,9.81810000000001,0.0018999999999902428
SITE_025,45.42,45.4338,-0.01379999999999626
SITE_029,17.16,17.160000000000025,-2.4868995751603507e-14
SITE_024,0.0,0.0,0.0
SITE_010,28.91,29.0154,-0.1053999999999995
SITE_027,12.68,12.669600000000004,0.010399999999995302
SITE_021,36.24,36.40680000000001,-0.16680000000000916
SITE_028,12.59,12.59859999999999,-0.008599999999990615
SITE_022,48.32,48.804300000000005,-0.4843000000000046
SITE_015,17.68,17.67560000000002,0.004399999999979087
SITE_014,64.69,64.68369999999996,0.006300000000038608
SITE_026,8.82,8.821200000000006,-0.001200000000006085
SITE_006,61.37,61.287499999999966,0.08250000000003155
SITE_020,47.68,47.55629999999999,0.12370000000000658
SITE_005,16.74,16.725700000000003,0.014299999999995094
SITE_017,26.21,26.794899999999995,-0.584899999999994
SITE_030,29.95,30.75219999999998,-0.8021999999999814
SITE_016,35.7,35.6846,0.015399999999999636
SITE_003,49.6,49.4171,0.18290000000000362
SITE_018,21.6,20.62549999999999,0.9745000000000097
SITE_012,13.43,13.4301,-9.999999999976694e-05
SITE_009,5.69,5.690000000000003,-2.6645352591003757e-15
SITE_023,7.4,7.400599999999989,-0.0005999999999888317
SITE_019,0.0,0.0,0.0
SITE_001,0.0,0.0,0.0
SITE_004,11.73,11.730200000000016,-0.0002000000000155211
SITE_013,38.55,38.394700000000014,0.15529999999998267
SITE_008,30.2,31.52680000000004,-1.3268000000000413
SITE_011,23.4,23.414399999999997,-0.014399999999998414
SITE_020,24.99,24.3755,0.6144999999999996
SITE_005,0.0,0.0,0.0
SITE_008,34.19,33.6284,0.5615999999999985
SITE_007,26.02,25.482000000000003,0.5379999999999967
SITE_011,35.25,35.252199999999974,-0.0021999999999735564
SITE_030,30.65,30.638500000000032,0.011499999999966093
SITE_027,13.59,13.58709999999999,0.0029000000000092285
SITE_029,11.07,11.0789,-0.008900000000000574
SITE_021,20.3,20.305499999999967,-0.0054999999999658655
SITE_002,4.86,4.834799999999999,0.025200000000001666
SITE_014,0.0,0.0,0.0
SITE_004,6.9,6.910399999999999,-0.010399999999998855
SITE_001,0.0,0.0,0.0
SITE_012,5.35,5.355500000000003,-0.005500000000003169
SITE_018,54.17,53.73220000000002,0.43779999999998154
SITE_026,53.28,52.33180000000004,0.9481999999999644
SITE_013,0.0,0.0,0.0
SITE_023,18.56,18.560599999999965,-0.0005999999999666272
SITE_025,31.73,31.739999999999995,-0.009999999999994458
SITE_006,34.84,46.19720000000001,-11.357200000000006
SITE_022,0.0,0.0,0.0
SITE_024,25.49,25.465900000000012,0.024099999999986466
SITE_010,36.38,36.329799999999985,0.05020000000001801
SITE_019,16.9,16.90340000000003,-0.003400000000031156
SITE_028,0.0,0.0,0.0
SITE_003,36.95,36.94579999999999,0.004200000000011528
SITE_016,32.86,32.66459999999997,0.19540000000002777
SITE_009,11.55,11.409899999999983,0.1401000000000181
SITE_015,5.86,5.851399999999996,0.008600000000003938
SITE_017,17.69,18.0217,-0.3316999999999979
SITE_023,15.43,15.425500000000017,0.004499999999982407
SITE_009,9.71,9.710400000000009,-0.00040000000000794955
SITE_025,0.0,0.0,0.0
SITE_017,14.3,15.0517,-0.7516999999999996
SITE_014,46.91,45.344399999999986,1.5656000000000105
SITE_013,34.17,34.169300000000014,0.0006999999999877105
SITE_006,18.54,18.55959999999999,-0.019599999999989848
SITE_022,28.0,27.525100000000005,0.47489999999999455
SITE_005,35.6,35.59999999999995,4.973799150320701e-14
SITE_001,51.98,51.98279999999993,-0.002799999999936631
SITE_015,11.44,11.43530000000001,0.004699999999989046
SITE_008,33.19,32.5867,0.6032999999999973
SITE_007,22.65,22.094099999999997,0.5559000000000012
SITE_002,17.63,17.62550000000002,0.004499999999978854
SITE_021,26.49,26.391399999999997,0.09860000000000113
SITE_019,15.25,15.2497,0.0002999999999993008
SITE_030,46.32,46.33699999999999,-0.016999999999988802
SITE_012,15.45,15.459000000000024,-0.00900000000002521
SITE_010,32.05,32.0553,-0.0053000000000054115
SITE_026,26.39,26.367899999999974,0.022100000000026654
SITE_011,19.76,19.707000000000004,0.05299999999999727
SITE_024,51.67,51.27020000000003,0.3997999999999706
SITE_028,27.69,27.689400000000006,0.0005999999999950489
SITE_029,14.4,14.399900000000017,9.999999998377973e-05
SITE_004,12.18,12.1555,0.024499999999999744
SITE_020,48.67,48.61779999999999,0.05220000000001335
SITE_003,11.01,11.03659999999999,-0.02659999999998952
SITE_018,34.19,34.0681,0.12189999999999657
SITE_016,0.0,0.0,0.0
SITE_027,10.32,10.333500000000013,-0.013500000000012946
SITE_009,9.39,9.397099999999988,-0.007099999999987006
SITE_010,44.72,44.72500000000001,-0.005000000000009663
SITE_020,37.19,37.1779,0.012099999999996669
SITE_012,5.48,5.482000000000008,-0.0020000000000077733
SITE_007,32.73,32.6492,0.08079999999999643
SITE_005,50.97,50.38559999999998,0.5844000000000165
SITE_017,21.22,21.641699999999993,-0.4216999999999942
SITE_019,11.46,11.455600000000006,0.0043999999999950745
SITE_006,45.45,45.21300000000001,0.23699999999999477
SITE_003,23.34,22.950499999999987,0.3895000000000124
SITE_013,0.0,0.0,0.0
SITE_018,39.49,38.5117,0.9783000000000044
SITE_015,12.35,12.346799999999995,0.0032000000000049766
SITE_023,11.18,11.178399999999993,0.0016000000000069292
SITE_028,31.0,30.989999999999988,0.010000000000012221
SITE_024,17.12,13.390099999999991,3.7299000000000095
SITE_022,48.37,48.30619999999998,0.06380000000001473
SITE_016,12.71,12.709500000000018,0.0004999999999828475
SITE_030,30.42,30.41540000000002,0.004599999999982174
SITE_025,39.8,39.79810000000001,0.0018999999999849138
SITE_029,16.44,16.440400000000032,-0.0004000000000310422
SITE_008,13.16,13.15240000000001,0.007599999999989393
SITE_021,29.07,29.50320000000001,-0.43320000000001
SITE_026,0.0,0.0,0.0
SITE_001,46.2,44.88700000000003,1.312999999999974
SITE_002,7.89,7.8909999999999965,-0.0009999999999967812
SITE_004,10.75,10.7503,-0.0002999999999993008
SITE_011,18.6,18.51650000000001,0.08349999999999014
SITE_014,41.47,41.13260000000005,0.3373999999999455
SITE_027,17.56,17.559799999999964,0.00020000000003506102
SITE_023,15.8,15.786599999999988,0.01340000000001318
SITE_008,22.11,22.09759999999998,0.012400000000020839
SITE_003,19.54,18.992799999999995,0.5472000000000037
SITE_001,0.0,0.0,0.0
SITE_006,17.5,17.602400000000006,-0.10240000000000649
SITE_013,30.36,30.349499999999953,0.010500000000046583
SITE_015,9.16,9.16309999999999,-0.0030999999999892225
SITE_014,13.04,13.032399999999988,0.007600000000010709
SITE_004,0.0,0.0,0.0
SITE_028,50.18,50.00629999999998,0.17370000000001795
SITE_026,34.93,34.72619999999999,0.2038000000000082
SITE_021,14.93,15.083300000000001,-0.15330000000000155
SITE_022,21.97,21.8198,0.1501999999999981
SITE_024,59.53,59.13709999999999,0.3929000000000116
SITE_018,36.46,36.07360000000003,0.38639999999997343
SITE_030,30.43,30.529899999999994,-0.09989999999999455
SITE_016,10.25,10.2481,0.0018999999999991246
SITE_025,41.37,41.356399999999965,0.013600000000032253
SITE_029,10.0,10.002500000000001,-0.002500000000001279
SITE_009,13.27,13.269599999999986,0.0004000000000132786
SITE_002,5.81,5.809799999999998,0.00020000000000131024
SITE_012,0.0,0.0,0.0
SITE_017,38.03,38.445899999999995,-0.4158999999999935
SITE_027,7.59,7.840600000000004,-0.25060000000000393
SITE_020,32.2,31.831199999999985,0.368800000000018
SITE_011,26.9,26.758299999999977,0.14170000000002148
SITE_010,41.87,41.86260000000003,0.007399999999968543
SITE_005,29.26,29.02300000000001,0.23699999999999122
SITE_019,10.81,10.810799999999979,-0.0007999999999785956
SITE_007,44.07,43.99600000000003,0.07399999999996965
SITE_024,0.0,0.0,0.0
SITE_012,16.11,16.109599999999972,0.0004000000000274895
SITE_026,45.63,45.6431,-0.013099999999994338
SITE_025,47.03,47.30200000000001,-0.27200000000000557
SITE_030,25.71,26.04499999999998,-0.33499999999997954
SITE_023,4.12,4.1183,0.001700000000000479
SITE_016,50.97,51.06639999999999,-0.0963999999999885
SITE_009,15.96,15.965600000000016,-0.0056000000000153705
SITE_018,8.33,8.315000000000001,0.014999999999998792
SITE_017,12.33,13.1699,-0.8399000000000001
SITE_013,0.0,0.0,0.0
SITE_005,31.01,29.731899999999992,1.2781000000000091
SITE_011,30.25,30.356200000000026,-0.10620000000002605
SITE_003,26.59,26.6272,-0.03719999999999857
SITE_019,13.47,13.47040000000002,-0.0004000000000186077
SITE_008,35.08,35.090899999999976,-0.01089999999997815
SITE_020,16.69,16.19419999999999,0.4958000000000098
SITE_004,11.04,11.040899999999992,-0.0008999999999925734
SITE_006,30.5,30.62500000000002,-0.12500000000002132
SITE_007,35.18,34.80309999999999,0.37690000000000623
SITE_027,11.71,11.710600000000015,-0.0006000000000145889
SITE_015,15.09,15.078999999999983,0.011000000000016996
SITE_021,31.91,31.898900000000005,0.011099999999995447
SITE_001,0.0,0.0,0.0
SITE_029,7.84,7.84670000000001,-0.006700000000010142
SITE_014,0.0,0.0,0.0
SITE_002,5.74,5.740300000000006,-0.0003000000000055181
SITE_010,36.95,36.9477,0.002300000000005298
SITE_028,54.74,54.91209999999998,-0.17209999999997905
SITE_022,20.0,19.96120000000001,0.038799999999991286
SITE_026,28.09,27.912099999999988,0.17790000000001172
SITE_019,11.24,11.253500000000008,-0.013500000000007617
SITE_020,12.5,14.044500000000006,-1.5445000000000064
SITE_023,13.91,13.902200000000015,0.007799999999985374
SITE_010,28.92,28.896000000000004,0.023999999999997357
SITE_016,10.06,10.059799999999974,0.00020000000002617924
SITE_001,32.85,32.83989999999997,0.010100000000029752
SITE_003,29.17,29.201499999999996,-0.03149999999999409
SITE_017,17.8,17.9686,-0.16859999999999786
SITE_009,10.42,10.425099999999995,-0.0050999999999952195
SITE_021,47.99,48.00029999999995,-0.010299999999951126
SITE_027,14.33,14.330099999999991,-9.999999999088516e-05
SITE_012,17.75,17.7513,-0.001300000000000523
SITE_024,42.52,42.14150000000001,0.3784999999999954
SITE_007,38.52,38.373100000000015,0.14689999999998804
SITE_004,5.72,5.712400000000002,0.007599999999997387
SITE_014,30.17,30.106499999999986,0.06350000000001543
SITE_030,15.45,16.4903,-1.040300000000002
SITE_005,21.8,22.00229999999999,-0.20229999999999038
SITE_029,6.89,6.8893999999999895,0.000600000000010148
SITE_008,10.86,11.008299999999997,-0.1482999999999972
SITE_002,8.85,8.850300000000013,-0.0003000000000135117
SITE_018,22.07,21.709499999999995,0.36050000000000537
SITE_011,33.82,33.5663,0.25370000000000203
SITE_028,42.73,49.08029999999998,-6.350299999999983
SITE_015,14.05,14.040899999999988,0.009100000000012543
SITE_022,42.2,41.543499999999995,0.6565000000000083
SITE_025,39.14,39.150299999999994,-0.010299999999993759
SITE_013,16.26,16.258899999999993,0.0011000000000080945
SITE_006,0.0,0.0,0.0
SITE_018,0.0,0.0,0.0
SITE_030,0.0,0.0,0.0
SITE_022,45.27,45.76970000000002,-0.49970000000001846
SITE_020,47.67,47.800499999999985,-0.13049999999998363
SITE_012,14.29,14.289999999999985,1.4210854715202004e-14
SITE_017,13.9,14.232799999999997,-0.3327999999999971
SITE_028,30.94,30.940999999999978,-0.0009999999999763531
SITE_025,41.36,41.36420000000001,-0.004200000000011528
SITE_023,15.34,15.333399999999981,0.006600000000018369
SITE_019,15.38,15.378200000000014,0.0017999999999869232
SITE_026,49.59,49.58260000000001,0.007399999999989859
SITE_009,9.23,9.221400000000012,0.008599999999988839
SITE_002,12.88,12.876500000000005,0.0034999999999953957
SITE_027,17.3,17.29879999999997,0.0012000000000291777
SITE_015,6.34,6.314500000000004,0.025499999999995637
SITE_007,0.0,0.0,0.0
SITE_011,0.0,0.0,0.0
SITE_024,0.0,0.0,0.0
SITE_004,8.25,8.2472,0.00280000000000058
SITE_010,42.27,42.27320000000003,-0.0032000000000280693
SITE_013,33.41,33.41289999999998,-0.002899999999982583
SITE_014,41.9,41.8535,0.04650000000000176
SITE_008,16.94,17.2652,-0.3251999999999988
SITE_005,0.0,0.0,0.0
SITE_003,32.06,32.06219999999999,-0.0021999999999877673
SITE_016,39.59,39.48519999999999,0.10480000000001155
SITE_029,13.76,13.759499999999994,0.0005000000000059401
SITE_001,40.14,39.97029999999998,0.16970000000002017
SITE_021,25.73,25.74920000000001,-0.019200000000008544
SITE_006,31.57,30.992899999999995,0.577100000000005
SITE_006,47.79,47.79460000000004,-0.004600000000039017
SITE_004,11.37,11.365999999999996,0.004000000000003112
SITE_026,62.48,61.75510000000001,0.7248999999999839
SITE_002,15.24,15.238500000000009,0.001499999999991175
SITE_025,14.36,14.006000000000013,0.35399999999998677
SITE_015,13.99,14.0087,-0.01869999999999905
SITE_005,31.0,30.991399999999985,0.008600000000015484
SITE_024,0.0,0.0,0.0
SITE_009,10.06,10.056099999999997,0.0039000000000033452
SITE_003,37.95,37.94439999999998,0.005600000000022476
SITE_018,31.34,31.780099999999997,-0.4400999999999975
SITE_028,24.06,24.06829999999999,-0.008299999999991314
SITE_027,4.89,4.9063,-0.016300000000000203
SITE_023,7.92,7.909599999999996,0.010400000000004184
SITE_001,53.74,53.73779999999998,0.0022000000000232944
SITE_008,0.0,0.0,0.0
SITE_030,51.6,51.588900000000024,0.011099999999977683
SITE_013,33.72,33.64479999999997,0.0752000000000308
SITE_012,10.7,10.696500000000015,0.0034999999999847375
SITE_011,45.97,45.971299999999964,-0.0012999999999649958
SITE_020,22.13,22.12080000000001,0.009199999999989217
SITE_016,38.9,38.7605,0.13949999999999818
SITE_014,0.0,0.0,0.0
SITE_022,34.29,34.272300000000016,0.017699999999983618
SITE_029,18.99,19.063299999999995,-0.07329999999999615
SITE_017,15.59,15.449199999999989,0.14080000000001114
SITE_010,39.24,38.144,1.0960000000000036
SITE_019,4.97,4.969400000000009,0.000599999999990608
SITE_007,34.93,34.92399999999999,0.006000000000007333
SITE_021,17.11,17.11839999999998,-0.008399999999980423
SITE_007,59.83,59.82899999999998,0.0010000000000189857
SITE_011,39.12,39.952600000000004,-0.8326000000000064
SITE_004,14.46,14.45990000000002,9.999999998022702e-05
SITE_008,48.96,48.957999999999956,0.002000000000045077
SITE_023,13.24,13.239300000000007,0.0006999999999930395
SITE_030,43.72,43.657299999999985,0.06270000000001374
SITE_009,14.3,14.296399999999975,0.0036000000000253607
SITE_024,43.71,42.963699999999974,0.7463000000000264
SITE_018,30.64,30.245499999999996,0.3945000000000043
SITE_025,44.08,44.08549999999997,-0.005499999999969418
SITE_001,47.02,47.02200000000004,-0.0020000000000379714
SITE_002,12.07,12.061399999999983,0.00860000000001726
SITE_016,34.98,33.80339999999999,1.1766000000000076
SITE_010,20.78,23.02839999999999,-2.2483999999999895
SITE_028,0.0,0.0,0.0
SITE_006,0.0,0.0,0.0
SITE_012,12.87,12.86899999999998,0.0010000000000189857
SITE_014,14.94,14.958300000000024,-0.018300000000024852
SITE_013,54.0,53.05339999999998,0.9466000000000179
SITE_005,57.18,56.94569999999997,0.23430000000003304
SITE_029,12.1,12.120399999999993,-0.020399999999993312
SITE_020,42.7,42.27859999999996,0.4214000000000411
SITE_003,42.97,42.637900000000016,0.33209999999998274
SITE_017,27.89,28.108800000000002,-0.21880000000000166
SITE_019,11.98,11.997699999999998,-0.01769999999999783
SITE_022,0.0,0.0,0.0
SITE_015,15.61,15.608699999999974,0.001300000000025392
SITE_026,35.39,35.082900000000016,0.30709999999998416
SITE_027,7.1,7.072800000000012,0.027199999999987234
SITE_021,43.35,43.27660000000002,0.07339999999997815
SITE_026,28.07,26.56439999999999,1.5056000000000118
SITE_012,8.22,8.219900000000017,9.999999998377973e-05
SITE_023,5.32,5.323299999999994,-0.0032999999999940854
SITE_005,31.7,31.69910000000001,0.000899999999990797
SITE_014,40.91,40.88369999999999,0.026300000000006207
SITE_022,24.31,24.254700000000003,0.055299999999995464
SITE_029,6.67,6.6808,-0.010799999999999699
SITE_011,34.57,33.818500000000014,0.7514999999999858
SITE_006,26.42,26.442299999999992,-0.02229999999999066
SITE_015,8.9,8.899399999999986,0.0006000000000145889
SITE_013,43.35,43.33310000000003,0.01689999999997127
SITE_025,34.81,34.8085,0.0015000000000000568
SITE_018,43.87,43.84460000000001,0.02539999999999054
SITE_016,24.17,24.006600000000034,0.16339999999996735
SITE_010,40.09,40.164100000000005,-0.07410000000000139
SITE_001,24.41,24.798799999999982,-0.38879999999998205
SITE_021,14.18,14.181000000000015,-0.001000000000015433
SITE_002,5.89,5.890799999999989,-0.0007999999999892538
SITE_028,52.97,52.979799999999976,-0.00979999999997716
SITE_020,14.85,14.420099999999996,0.4299000000000035
SITE_017,14.4,14.671800000000003,-0.2718000000000025
SITE_009,12.75,12.724300000000001,0.025699999999998724
SITE_003,0.0,0.0,0.0
SITE_024,31.33,30.98420000000002,0.34579999999997924
SITE_004,11.24,11.254500000000007,-0.014500000000007063
SITE_007,51.89,51.434299999999986,0.4557000000000144
SITE_030,58.09,55.725299999999976,2.3647000000000276
SITE_008,41.94,43.8923,-1.952300000000001
SITE_027,14.29,14.289199999999978,0.0008000000000212282
SITE_019,9.19,9.19000000000002,-2.1316282072803006e-14
SITE_003,33.12,33.06580000000001,0.05419999999998737
SITE_023,0.0,0.0,0.0
SITE_021,10.64,10.664299999999994,-0.024299999999993105
SITE_002,10.04,10.041999999999986,-0.001999999999986457
SITE_030,20.12,19.862700000000007,0.25729999999999364
SITE_020,11.6,11.6018,-0.001800000000001134
SITE_011,17.1,17.125699999999995,-0.025699999999993395
SITE_018,27.19,26.465199999999985,0.7248000000000161
SITE_026,10.77,15.072099999999987,-4.302099999999987
SITE_004,11.14,11.1292,0.010799999999999699
SITE_024,17.3,17.30049999999997,-0.000499999999970413
SITE_028,37.82,37.8113,0.008699999999997488
SITE_027,5.04,5.038400000000005,0.001599999999995383
SITE_022,50.01,50.00410000000001,0.005899999999989802
SITE_006,21.34,21.31909999999998,0.020900000000018792
SITE_010,21.01,22.524800000000006,-1.5148000000000046
SITE_019,7.56,7.538199999999994,0.021800000000006037
SITE_008,32.29,32.35829999999999,-0.06829999999999359
SITE_012,14.96,14.964700000000018,-0.004700000000017468
SITE_005,37.08,37.04229999999999,0.03770000000000806
SITE_029,17.37,17.369399999999956,0.0006000000000447869
SITE_001,31.49,31.486599999999996,0.003400000000002734
SITE_016,0.0,0.0,0.0
SITE_007,26.28,26.163400000000024,0.11659999999997694
SITE_013,0.0,0.0,0.0
SITE_009,12.03,12.02989999999998,0.00010000000001930687
SITE_017,0.0,0.0,0.0
SITE_014,32.18,32.16839999999997,0.011600000000029809
SITE_025,29.68,29.698900000000013,-0.018900000000012795
SITE_015,8.31,8.312199999999992,-0.00219999999999132
SITE_028,0.0,0.0,0.0
SITE_012,10.22,10.219800000000019,0.00019999999998177032
SITE_009,18.06,18.059999999999963,3.552713678800501e-14
SITE_006,0.0,0.0,0.0
SITE_027,0.0,0.0,0.0
SITE_001,0.0,0.0,0.0
SITE_021,16.02,16.14339999999999,-0.12339999999998952
SITE_022,36.73,36.390299999999996,0.33970000000000056
SITE_025,19.45,19.618999999999993,-0.16899999999999338
SITE_010,23.01,22.715800000000016,0.2941999999999858
SITE_017,37.84,37.84279999999999,-0.002799999999986369
SITE_019,9.55,9.550999999999997,-0.000999999999995893
SITE_013,10.2,10.20610000000001,-0.0061000000000106525
SITE_024,0.0,0.0,0.0
SITE_015,9.22,9.227800000000013,-0.0078000000000120195
SITE_007,11.16,11.2083,-0.04829999999999934
SITE_002,6.44,6.44000000000001,-9.769962616701378e-15
SITE_029,17.59,17.591099999999972,-0.0010999999999725674
SITE_014,0.0,0.0,0.0
SITE_003,0.0,0.0,0.0
SITE_020,24.18,24.533500000000018,-0.35350000000001813
SITE_011,25.52,25.859400000000015,-0.33940000000001547
SITE_004,10.7,10.69580000000001,0.004199999999988435
SITE_008,31.63,30.11360000000002,1.5163999999999795
SITE_005,43.33,43.009799999999984,0.32020000000001403
SITE_016,44.72,44.48569999999998,0.23430000000001883
SITE_030,12.63,14.062200000000011,-1.4322000000000106
SITE_023,6.4,6.400799999999991,-0.0007999999999910301
SITE_026,27.77,27.654699999999988,0.11530000000001195
SITE_018,29.58,29.87869999999998,-0.2986999999999824
SITE_005,53.19,53.5705,-0.38050000000000495
SITE_002,16.48,16.480000000000015,-1.4210854715202004e-14
